civil_date,total_row_count,rows_from_offset_0,rows_from_offset_minus_1,rows_from_offset_minus_7,rows_from_offset_minus_30,rows_from_offset_minus_365,rows_from_offset_minus_3650,rows_from_offset_plus_1,t0_file_status,expected_contributing_files_count,available_contributing_files_count,coverage_quality_flag,coverage_completeness,represented_only,documented_exception_label
2016-06-01,238667,231962,1637,2300,705,2063,0,0,present,5,5,full,1.0,False,
2016-06-02,233881,227897,1443,2116,573,1852,0,0,present,5,5,full,1.0,False,
2016-06-03,225885,221737,973,1630,577,968,0,0,present,5,5,full,1.0,False,
2016-06-04,164990,161495,790,955,925,825,0,0,present,5,5,full,1.0,False,
2016-06-05,135629,130609,1024,1044,1175,1777,0,0,present,5,5,full,1.0,False,
2016-06-06,210637,203720,1535,2028,1374,1980,0,0,present,5,5,full,1.0,False,
2016-06-07,226653,219461,1559,2060,1350,2223,0,0,present,5,5,full,1.0,False,
2016-06-08,239320,231975,1586,2317,1338,2104,0,0,present,5,5,full,1.0,False,
2016-06-09,236722,230509,1515,1997,880,1821,0,0,present,5,5,full,1.0,False,
2016-06-10,218147,213531,885,1974,769,988,0,0,present,5,5,full,1.0,False,
2016-06-11,132292,127840,674,1105,1497,1176,0,0,present,5,5,full,1.0,False,
2016-06-12,127512,121925,1132,1217,1566,1672,0,0,present,5,5,full,1.0,False,
2016-06-13,212506,204929,1577,2490,1459,2051,0,0,present,5,5,full,1.0,False,
2016-06-14,239219,231403,1837,2423,1396,2160,0,0,present,5,5,full,1.0,False,
2016-06-15,239554,232228,1603,2331,1472,1920,0,0,present,5,5,full,1.0,False,
2016-06-16,236569,230264,1834,1978,780,1713,0,0,present,5,5,full,1.0,False,
2016-06-17,225656,221513,806,1679,641,1017,0,0,present,5,5,full,1.0,False,
2016-06-18,137557,133579,666,1223,1108,981,0,0,present,5,5,full,1.0,False,
2016-06-19,125616,120563,1022,1065,1174,1792,0,0,present,5,5,full,1.0,False,
2016-06-20,209046,201897,1523,2391,1071,2164,0,0,present,5,5,full,1.0,False,
2016-06-21,232135,225355,1570,2260,1012,1938,0,0,present,5,5,full,1.0,False,
2016-06-22,236280,229661,1484,2199,997,1939,0,0,present,5,5,full,1.0,False,
2016-06-23,236131,230064,1597,1908,812,1750,0,0,present,5,5,full,1.0,False,
2016-06-24,226265,221932,954,1587,595,1197,0,0,present,5,5,full,1.0,False,
2016-06-25,141665,137977,768,1095,859,966,0,0,present,5,5,full,1.0,False,
2016-06-26,128663,123779,1115,1084,1100,1585,0,0,present,5,5,full,1.0,False,
2016-06-27,213626,207512,1492,1918,1005,1699,0,0,present,5,5,full,1.0,False,
2016-06-28,229939,222944,1740,2571,944,1740,0,0,present,5,5,full,1.0,False,
2016-06-29,239883,233303,1786,2140,893,1761,0,0,present,5,5,full,1.0,False,
2016-06-30,239451,233444,1710,1916,520,1861,0,0,present,5,5,full,1.0,False,
2016-07-01,213492,209454,897,1679,454,1008,0,0,present,5,5,full,1.0,False,
2016-07-02,139521,135444,796,1483,943,855,0,0,present,5,5,full,1.0,False,
2016-07-03,122758,117505,954,1678,1318,1303,0,0,present,5,5,full,1.0,False,
2016-07-04,170931,163446,1358,3234,1647,1246,0,0,present,5,5,full,1.0,False,
2016-07-05,203604,195075,1416,3924,1724,1465,0,0,present,5,5,full,1.0,False,
2016-07-06,220074,212085,1380,3348,1614,1647,0,0,present,5,5,full,1.0,False,
2016-07-07,225515,218792,1348,2812,914,1649,0,0,present,5,5,full,1.0,False,
2016-07-08,224351,219274,921,2221,754,1181,0,0,present,5,5,full,1.0,False,
2016-07-09,146226,141696,794,1285,1439,1012,0,0,present,5,5,full,1.0,False,
2016-07-10,138866,132801,1053,1433,1882,1697,0,0,present,5,5,full,1.0,False,
2016-07-11,218181,210204,1677,2711,1726,1863,0,0,present,5,5,full,1.0,False,
2016-07-12,240405,232660,1511,2477,1578,2179,0,0,present,5,5,full,1.0,False,
2016-07-13,240604,232260,1821,2730,1396,2397,0,0,present,5,5,full,1.0,False,
2016-07-14,233441,226571,1466,2351,1085,1968,0,0,present,5,5,full,1.0,False,
2016-07-15,227264,222039,1027,2247,797,1154,0,0,present,5,5,full,1.0,False,
2016-07-16,158853,154345,780,1441,1312,975,0,0,present,5,5,full,1.0,False,
2016-07-17,144326,138488,1260,1286,1572,1720,0,0,present,5,5,full,1.0,False,
2016-07-18,221465,214115,1714,2562,1410,1664,0,0,present,5,5,full,1.0,False,
2016-07-19,231399,224224,1675,2247,1523,1730,0,0,present,5,5,full,1.0,False,
2016-07-20,239378,232260,1811,2150,1435,1722,0,0,present,5,5,full,1.0,False,
2016-07-21,239374,233595,1515,1681,831,1752,0,0,present,5,5,full,1.0,False,
2016-07-22,219614,215103,907,1693,837,1074,0,0,present,5,5,full,1.0,False,
2016-07-23,141952,138127,661,993,1321,850,0,0,present,5,5,full,1.0,False,
2016-07-24,129603,123897,1142,1230,1621,1713,0,0,present,5,5,full,1.0,False,
2016-07-25,209817,202119,1413,2440,1774,2071,0,0,present,5,5,full,1.0,False,
2016-07-26,229634,221938,1687,2667,1368,1974,0,0,present,5,5,full,1.0,False,
2016-07-27,232512,225974,1535,2024,1241,1738,0,0,present,5,5,full,1.0,False,
2016-07-28,232593,226693,1397,1770,990,1743,0,0,present,5,5,full,1.0,False,
2016-07-29,221894,217862,813,1465,584,1170,0,0,present,5,5,full,1.0,False,
2016-07-30,139717,136155,774,1013,839,936,0,0,present,5,5,full,1.0,False,
2016-07-31,123937,119035,989,1094,1204,1615,0,0,present,5,5,full,1.0,False,
2016-08-01,202245,195917,1409,2121,1055,1743,0,0,present,5,5,full,1.0,False,
2016-08-02,218629,212373,1606,1782,1058,1810,0,0,present,5,5,full,1.0,False,
2016-08-03,227995,222133,1580,1697,922,1663,0,0,present,5,5,full,1.0,False,
2016-08-04,222149,216992,1228,1651,654,1624,0,0,present,5,5,full,1.0,False,
2016-08-05,204940,201181,684,1505,725,845,0,0,present,5,5,full,1.0,False,
2016-08-06,126898,123393,796,885,1078,746,0,0,present,5,5,full,1.0,False,
2016-08-07,117109,111937,1022,920,1629,1601,0,0,present,5,5,full,1.0,False,
2016-08-08,194096,187365,1814,1828,1477,1612,0,0,present,5,5,full,1.0,False,
2016-08-09,208222,201248,1547,2430,1385,1612,0,0,present,5,5,full,1.0,False,
2016-08-10,219546,212981,1434,2165,1285,1681,0,0,present,5,5,full,1.0,False,
2016-08-11,219590,214330,1297,1852,699,1412,0,0,present,5,5,full,1.0,False,
2016-08-12,208925,204787,797,1749,622,970,0,0,present,5,5,full,1.0,False,
2016-08-13,132438,128317,775,1337,1316,693,0,0,present,5,5,full,1.0,False,
2016-08-14,120596,115461,961,1175,1458,1541,0,0,present,5,5,full,1.0,False,
2016-08-15,190853,184009,1474,2474,1360,1536,0,0,present,5,5,full,1.0,False,
2016-08-16,220442,213966,1364,2394,1230,1488,0,0,present,5,5,full,1.0,False,
2016-08-17,224374,217721,1462,2283,1256,1652,0,0,present,5,5,full,1.0,False,
2016-08-18,221070,215520,1426,1927,696,1501,0,0,present,5,5,full,1.0,False,
2016-08-19,205471,201191,911,2012,515,842,0,0,present,5,5,full,1.0,False,
2016-08-20,131513,128143,670,1002,983,715,0,0,present,5,5,full,1.0,False,
2016-08-21,121978,116925,1181,1139,1118,1615,0,0,present,5,5,full,1.0,False,
2016-08-22,202401,195344,1696,2530,1251,1580,0,0,present,5,5,full,1.0,False,
2016-08-23,232030,224223,1805,3044,1152,1806,0,0,present,5,5,full,1.0,False,
2016-08-24,246072,239395,1646,2384,1057,1590,0,0,present,5,5,full,1.0,False,
2016-08-25,241199,235152,1709,2224,672,1442,0,0,present,5,5,full,1.0,False,
2016-08-26,228051,223621,1055,1737,658,980,0,0,present,5,5,full,1.0,False,
2016-08-27,138461,134636,788,1322,886,829,0,0,present,5,5,full,1.0,False,
2016-08-28,127299,122685,1126,1264,924,1300,0,0,present,5,5,full,1.0,False,
2016-08-29,205037,198772,1605,2208,983,1469,0,0,present,5,5,full,1.0,False,
2016-08-30,231901,225110,1631,2670,915,1575,0,0,present,5,5,full,1.0,False,
2016-08-31,240981,234739,1539,2213,927,1563,0,0,present,5,5,full,1.0,False,
2016-09-01,237436,231851,1492,2030,562,1501,0,0,present,5,5,full,1.0,False,
2016-09-02,220145,215912,795,1871,649,918,0,0,present,5,5,full,1.0,False,
2016-09-03,140215,136174,780,1019,1333,909,0,0,present,5,5,full,1.0,False,
2016-09-04,129309,124311,1274,1213,1355,1156,0,0,present,5,5,full,1.0,False,
2016-09-05,185254,178064,1719,2350,1601,1520,0,0,present,5,5,full,1.0,False,
2016-09-06,226605,219013,1764,2363,1697,1768,0,0,present,5,5,full,1.0,False,
2016-09-07,245686,237956,1704,2518,1527,1981,0,0,present,5,5,full,1.0,False,
2016-09-08,243543,237005,1512,2233,916,1877,0,0,present,5,5,full,1.0,False,
2016-09-09,232000,227609,834,2009,726,822,0,0,present,5,5,full,1.0,False,
2016-09-10,142803,138679,719,1287,1280,838,0,0,present,5,5,full,1.0,False,
2016-09-11,127950,122221,1208,1327,1650,1544,0,0,present,5,5,full,1.0,False,
2016-09-12,206293,198666,1394,2508,1759,1966,0,0,present,5,5,full,1.0,False,
2016-09-13,226660,218949,1557,2679,1520,1955,0,0,present,5,5,full,1.0,False,
2016-09-14,231812,224783,1485,2405,1369,1770,0,0,present,5,5,full,1.0,False,
2016-09-15,230517,224783,1369,2122,911,1332,0,0,present,5,5,full,1.0,False,
2016-09-16,223928,219514,842,2087,661,824,0,0,present,5,5,full,1.0,False,
2016-09-17,144990,141146,653,1159,1226,806,0,0,present,5,5,full,1.0,False,
2016-09-18,136406,131207,1263,1127,1353,1456,0,0,present,5,5,full,1.0,False,
2016-09-19,230007,222823,1666,2502,1392,1624,0,0,present,5,5,full,1.0,False,
2016-09-20,248806,241135,1707,2670,1601,1693,0,0,present,5,5,full,1.0,False,
2016-09-21,251999,245015,1647,2324,1219,1794,0,0,present,5,5,full,1.0,False,
2016-09-22,249839,243904,1527,2183,658,1567,0,0,present,5,5,full,1.0,False,
2016-09-23,238532,234311,908,1887,559,867,0,0,present,5,5,full,1.0,False,
2016-09-24,147912,144241,746,1133,1061,731,0,0,present,5,5,full,1.0,False,
2016-09-25,136947,131801,1174,1211,1323,1438,0,0,present,5,5,full,1.0,False,
2016-09-26,220087,213503,1525,2293,1118,1648,0,0,present,5,5,full,1.0,False,
2016-09-27,238621,231649,1550,2359,1210,1853,0,0,present,5,5,full,1.0,False,
2016-09-28,255220,249234,1451,2134,814,1587,0,0,present,5,5,full,1.0,False,
2016-09-29,249615,244340,1516,1894,488,1377,0,0,present,5,5,full,1.0,False,
2016-09-30,241203,237114,1006,1787,527,769,0,0,present,5,5,full,1.0,False,
2016-10-01,143120,140019,766,881,639,815,0,0,present,5,5,full,1.0,False,
2016-10-02,128650,124097,935,1236,1083,1299,0,0,present,5,5,full,1.0,False,
2016-10-03,213003,206144,1476,2359,1429,1595,0,0,present,5,5,full,1.0,False,
2016-10-04,235411,228136,1765,2765,1239,1506,0,0,present,5,5,full,1.0,False,
2016-10-05,250391,243395,1557,2275,1434,1730,0,0,present,5,5,full,1.0,False,
2016-10-06,245782,239346,1612,2285,980,1559,0,0,present,5,5,full,1.0,False,
2016-10-07,232301,227385,953,2140,884,939,0,0,present,5,5,full,1.0,False,
2016-10-08,146702,142251,725,1431,1448,847,0,0,present,5,5,full,1.0,False,
2016-10-09,138055,132570,1123,1437,1435,1490,0,0,present,5,5,full,1.0,False,
2016-10-10,212708,205803,1625,2293,1319,1668,0,0,present,5,5,full,1.0,False,
2016-10-11,228997,222511,1490,2246,1086,1664,0,0,present,5,5,full,1.0,False,
2016-10-12,233012,226689,1590,2126,1020,1587,0,0,present,5,5,full,1.0,False,
2016-10-13,241591,236268,1695,1563,523,1542,0,0,present,5,5,full,1.0,False,
2016-10-14,236059,232213,916,1606,484,840,0,0,present,5,5,full,1.0,False,
2016-10-15,151104,147637,738,1091,945,693,0,0,present,5,5,full,1.0,False,
2016-10-16,140152,134962,1224,1165,1224,1577,0,0,present,5,5,full,1.0,False,
2016-10-17,223718,216817,1587,2388,1174,1752,0,0,present,5,5,full,1.0,False,
2016-10-18,243900,236940,1489,2616,1194,1661,0,0,present,5,5,full,1.0,False,
2016-10-19,244692,237784,1678,2576,1014,1640,0,0,present,5,5,full,1.0,False,
2016-10-20,250627,245170,1284,2025,536,1612,0,0,present,5,5,full,1.0,False,
2016-10-21,227547,223502,909,1854,502,780,0,0,present,5,5,full,1.0,False,
2016-10-22,147896,144255,743,1143,919,836,0,0,present,5,5,full,1.0,False,
2016-10-23,125644,120383,1069,1205,1064,1923,0,0,present,5,5,full,1.0,False,
2016-10-24,210137,203612,1420,2285,968,1852,0,0,present,5,5,full,1.0,False,
2016-10-25,235927,229274,1613,2543,810,1687,0,0,present,5,5,full,1.0,False,
2016-10-26,243377,236793,1527,2610,657,1790,0,0,present,5,5,full,1.0,False,
2016-10-27,240962,235808,1254,1988,446,1466,0,0,present,5,5,full,1.0,False,
2016-10-28,228156,224207,849,1748,478,874,0,0,present,5,5,full,1.0,False,
2016-10-29,139111,135851,674,988,711,887,0,0,present,5,5,full,1.0,False,
2016-10-30,126741,122094,891,1201,867,1688,0,0,present,5,5,full,1.0,False,
2016-10-31,207770,201540,1424,2154,792,1860,0,0,present,5,5,full,1.0,False,
2016-11-01,225824,219195,1385,2246,840,2158,0,0,present,5,5,full,1.0,False,
2016-11-02,238197,232256,1453,1477,1091,1920,0,0,present,5,5,full,1.0,False,
2016-11-03,236754,231095,1332,1757,750,1820,0,0,present,5,5,full,1.0,False,
2016-11-04,228828,224976,837,1392,657,966,0,0,present,5,5,full,1.0,False,
2016-11-05,148465,144627,682,892,1399,865,0,0,present,5,5,full,1.0,False,
2016-11-06,129394,123787,1085,1238,1735,1549,0,0,present,5,5,full,1.0,False,
2016-11-07,219208,212010,1630,2119,1468,1981,0,0,present,5,5,full,1.0,False,
2016-11-08,232779,225704,1352,2492,1365,1866,0,0,present,5,5,full,1.0,False,
2016-11-09,260414,253746,1459,2116,1267,1826,0,0,present,5,5,full,1.0,False,
2016-11-10,247099,241223,1266,2046,850,1714,0,0,present,5,5,full,1.0,False,
2016-11-11,220494,216379,770,1672,506,1167,0,0,present,5,5,full,1.0,False,
2016-11-12,139547,135901,456,1033,1157,1000,0,0,present,5,5,full,1.0,False,
2016-11-13,126202,120819,802,1181,1460,1940,0,0,present,5,5,full,1.0,False,
2016-11-14,208291,201309,1382,2297,1290,2013,0,0,present,5,5,full,1.0,False,
2016-11-15,241663,234667,1305,2629,1189,1873,0,0,present,5,5,full,1.0,False,
2016-11-16,244346,237136,1634,2450,1193,1933,0,0,present,5,5,full,1.0,False,
2016-11-17,238468,232794,1524,1803,576,1771,0,0,present,5,5,full,1.0,False,
2016-11-18,228560,224466,834,1533,487,1240,0,0,present,5,5,full,1.0,False,
2016-11-19,141888,138396,644,1027,824,997,0,0,present,5,5,full,1.0,False,
2016-11-20,122505,117417,1046,1393,969,1680,0,0,present,5,5,full,1.0,False,
2016-11-21,207998,201789,1376,1984,1186,1663,0,0,present,5,5,full,1.0,False,
2016-11-22,225699,219470,1485,1956,983,1805,0,0,present,5,5,full,1.0,False,
2016-11-23,224627,219348,1317,1733,809,1420,0,0,present,5,5,full,1.0,False,
2016-11-24,185405,180669,1130,1689,420,1497,0,0,present,5,5,full,1.0,False,
2016-11-25,171540,168234,800,1477,290,739,0,0,present,5,5,full,1.0,False,
2016-11-26,129544,126785,662,897,428,772,0,0,present,5,5,full,1.0,False,
2016-11-27,128936,124436,1076,1005,753,1666,0,0,present,5,5,full,1.0,False,
2016-11-28,201855,195601,1243,2185,916,1910,0,0,present,5,5,full,1.0,False,
2016-11-29,232243,225702,1417,2329,752,2043,0,0,present,5,5,full,1.0,False,
2016-11-30,234708,228400,1485,2245,588,1990,0,0,present,5,5,full,1.0,False,
2016-12-01,234054,228577,1252,1977,459,1789,0,0,present,5,5,full,1.0,False,
2016-12-02,219301,215121,856,1721,385,1218,0,0,present,5,5,full,1.0,False,
2016-12-03,145367,141775,761,1095,787,949,0,0,present,5,5,full,1.0,False,
2016-12-04,128726,124029,1052,1150,992,1503,0,0,present,5,5,full,1.0,False,
2016-12-05,209517,202723,1580,2278,1192,1744,0,0,present,5,5,full,1.0,False,
2016-12-06,236270,229376,1622,2363,1326,1583,0,0,present,5,5,full,1.0,False,
2016-12-07,243136,236619,1373,1908,1437,1799,0,0,present,5,5,full,1.0,False,
2016-12-08,226874,221690,1262,1367,633,1922,0,0,present,5,5,full,1.0,False,
2016-12-09,213332,209772,880,1152,655,873,0,0,present,5,5,full,1.0,False,
2016-12-10,139805,136259,579,850,1283,834,0,0,present,5,5,full,1.0,False,
2016-12-11,119245,114812,902,982,1258,1291,0,0,present,5,5,full,1.0,False,
2016-12-12,192845,186473,1196,2174,1250,1752,0,0,present,5,5,full,1.0,False,
2016-12-13,226349,220041,1353,1916,1171,1868,0,0,present,5,5,full,1.0,False,
2016-12-14,224401,218573,1277,1645,1074,1832,0,0,present,5,5,full,1.0,False,
2016-12-15,222091,217275,1221,1374,622,1599,0,0,present,5,5,full,1.0,False,
2016-12-16,210441,207192,651,1147,595,856,0,0,present,5,5,full,1.0,False,
2016-12-17,134740,131774,588,580,1003,795,0,0,present,5,5,full,1.0,False,
2016-12-18,118475,114235,1002,629,1101,1508,0,0,present,5,5,full,1.0,False,
2016-12-19,207844,202113,1594,1252,1167,1718,0,0,present,5,5,full,1.0,False,
2016-12-20,226515,220961,1504,1553,909,1588,0,0,present,5,5,full,1.0,False,
2016-12-21,221815,215911,1286,2073,844,1701,0,0,present,5,5,full,1.0,False,
2016-12-22,204163,199241,1062,1747,458,1655,0,0,present,5,5,full,1.0,False,
2016-12-23,181318,177870,608,1390,440,1010,0,0,present,5,5,full,1.0,False,
2016-12-24,119094,116221,515,720,961,677,0,0,present,5,5,full,1.0,False,
2016-12-25,93678,90492,567,625,1179,815,0,0,present,5,5,full,1.0,False,
2016-12-26,117160,113144,713,957,1357,989,0,0,present,5,5,full,1.0,False,
2016-12-27,150152,145693,840,1123,1264,1232,0,0,present,5,5,full,1.0,False,
2016-12-28,173648,169420,826,1383,799,1220,0,0,present,5,5,full,1.0,False,
2016-12-29,177369,173784,818,1100,711,956,0,0,present,5,5,full,1.0,False,
2016-12-30,164445,161448,442,1261,591,703,0,0,present,5,5,full,1.0,False,
2016-12-31,116607,114033,426,800,747,601,0,0,present,5,5,full,1.0,False,
2017-01-01,98991,95663,679,933,811,905,0,0,present,5,5,full,1.0,False,
2017-01-02,126530,121337,788,1956,946,1503,0,0,present,5,5,full,1.0,False,
2017-01-03,177724,171089,1058,2088,1267,2222,0,0,present,5,5,full,1.0,False,
2017-01-04,198523,192195,1164,1978,1247,1939,0,0,present,5,5,full,1.0,False,
2017-01-05,204193,198240,1336,1660,835,2122,0,0,present,5,5,full,1.0,False,
2017-01-06,199498,195016,803,1604,757,1318,0,0,present,5,5,full,1.0,False,
2017-01-07,134374,130368,680,1117,1203,1006,0,0,present,5,5,full,1.0,False,
2017-01-08,121729,115598,1183,1182,1658,2108,0,0,present,5,5,full,1.0,False,
2017-01-09,200132,192468,1379,2126,1658,2501,0,0,present,5,5,full,1.0,False,
2017-01-10,220217,212222,1148,2341,1739,2767,0,0,present,5,5,full,1.0,False,
2017-01-11,222725,214562,1564,2559,1405,2635,0,0,present,5,5,full,1.0,False,
2017-01-12,235088,228443,1451,2064,761,2369,0,0,present,5,5,full,1.0,False,
2017-01-13,225037,220288,953,1718,678,1400,0,0,present,5,5,full,1.0,False,
2017-01-14,144176,139664,846,1001,1355,1310,0,0,present,5,5,full,1.0,False,
2017-01-15,131712,125518,1023,1129,1782,2260,0,0,present,5,5,full,1.0,False,
2017-01-16,205002,197092,1397,2493,1588,2432,0,0,present,5,5,full,1.0,False,
2017-01-17,235729,227924,1554,2115,1412,2724,0,0,present,5,5,full,1.0,False,
2017-01-18,256665,248647,1589,2246,1305,2878,0,0,present,5,5,full,1.0,False,
2017-01-19,249720,242953,1409,2245,649,2464,0,0,present,5,5,full,1.0,False,
2017-01-20,228968,223497,951,2424,531,1565,0,0,present,5,5,full,1.0,False,
2017-01-21,158359,153716,749,1372,957,1565,0,0,present,5,5,full,1.0,False,
2017-01-22,137917,130997,1151,1506,1530,2733,0,0,present,5,5,full,1.0,False,
2017-01-23,212537,204314,1424,2527,1560,2712,0,0,present,5,5,full,1.0,False,
2017-01-24,241070,233235,1619,2478,1289,2449,0,0,present,5,5,full,1.0,False,
2017-01-25,247798,240571,1397,2290,1060,2480,0,0,present,5,5,full,1.0,False,
2017-01-26,247815,240968,1280,2396,612,2559,0,0,present,5,5,full,1.0,False,
2017-01-27,231523,226145,939,2357,629,1453,0,0,present,5,5,full,1.0,False,
2017-01-28,163322,158492,917,1670,984,1259,0,0,present,5,5,full,1.0,False,
2017-01-29,167727,161947,1186,1639,846,2109,0,0,present,5,5,full,1.0,False,
2017-01-30,264300,256186,1521,2933,1208,2452,0,0,present,5,5,full,1.0,False,
2017-01-31,278161,269533,1306,2878,1589,2855,0,0,present,5,5,full,1.0,False,
2017-02-01,269002,260774,1580,2623,1598,2427,0,0,present,5,5,full,1.0,False,
2017-02-02,262215,255004,1530,2491,1030,2160,0,0,present,5,5,full,1.0,False,
2017-02-03,247864,242836,851,2096,907,1174,0,0,present,5,5,full,1.0,False,
2017-02-04,161576,156651,694,1286,1726,1219,0,0,present,5,5,full,1.0,False,
2017-02-05,140146,133653,1134,1353,1828,2178,0,0,present,5,5,full,1.0,False,
2017-02-06,222712,214244,1570,2494,1971,2433,0,0,present,5,5,full,1.0,False,
2017-02-07,245844,237076,1503,2877,1906,2482,0,0,present,5,5,full,1.0,False,
2017-02-08,254490,246059,1683,2376,1641,2731,0,0,present,5,5,full,1.0,False,
2017-02-09,253795,246735,1419,2208,991,2442,0,0,present,5,5,full,1.0,False,
2017-02-10,235581,230406,859,1865,768,1683,0,0,present,5,5,full,1.0,False,
2017-02-11,149694,144731,621,1382,1693,1267,0,0,present,5,5,full,1.0,False,
2017-02-12,131989,125632,903,1472,1643,2339,0,0,present,5,5,full,1.0,False,
2017-02-13,218727,210499,1530,2752,1539,2407,0,0,present,5,5,full,1.0,False,
2017-02-14,246993,238460,1677,3092,1481,2283,0,0,present,5,5,full,1.0,False,
2017-02-15,262299,253912,1783,2532,1391,2681,0,0,present,5,5,full,1.0,False,
2017-02-16,265101,258034,1485,2280,784,2518,0,0,present,5,5,full,1.0,False,
2017-02-17,251115,246210,883,1881,735,1406,0,0,present,5,5,full,1.0,False,
2017-02-18,159086,154723,776,1236,1252,1099,0,0,present,5,5,full,1.0,False,
2017-02-19,140822,134798,1195,1118,1526,2185,0,0,present,5,5,full,1.0,False,
2017-02-20,212078,204594,1248,2533,1404,2299,0,0,present,5,5,full,1.0,False,
2017-02-21,240464,232204,1556,2906,1176,2622,0,0,present,5,5,full,1.0,False,
2017-02-22,255529,247904,1542,2329,1395,2359,0,0,present,5,5,full,1.0,False,
2017-02-23,250216,243964,1524,1731,708,2289,0,0,present,5,5,full,1.0,False,
2017-02-24,234655,230557,826,1540,491,1241,0,0,present,5,5,full,1.0,False,
2017-02-25,153718,150072,549,1080,876,1141,0,0,present,5,5,full,1.0,False,
2017-02-26,133794,128538,1126,1231,999,1900,0,0,present,5,5,full,1.0,False,
2017-02-27,214870,207958,1344,2387,907,2274,0,0,present,5,5,full,1.0,False,
