civil_date,represented_only,documented_exception_label,is_known_substrate_gap,terminal_status,coverage_quality_flag,rows_from_offset_0,rows_from_offset_minus_1,rows_from_offset_minus_7,rows_from_offset_minus_30,rows_from_offset_minus_365,rows_from_offset_minus_3650,rows_from_offset_plus_1,total_row_count,log1p_total_row_count,log1p_rows_from_offset_0,log1p_rows_from_offset_minus_1,log1p_rows_from_offset_minus_7,log1p_rows_from_offset_minus_30,log1p_rows_from_offset_minus_365,log1p_rows_from_offset_minus_3650,log1p_rows_from_offset_plus_1,offset_count_present_count,offset_count_zero_count,has_any_missing_offset_count,coverage_completeness,offset_0_share_of_total,share_offset_minus_1,share_offset_minus_7,share_offset_minus_30,share_offset_minus_365,share_offset_minus_3650,share_offset_plus_1,neighbor_offset_sum,neighbor_offset_share_of_total,nonzero_offset_count,roll_mean_total_w7,roll_mean_total_w14,roll_mean_total_w30,roll_std_total_w7,roll_std_total_w14,roll_std_total_w30,roll_mean_log1p_total_w7,roll_mean_log1p_total_w14,roll_mean_log1p_total_w30,roll_std_log1p_total_w7,roll_std_log1p_total_w14,roll_std_log1p_total_w30,roll_z_log1p_total_w7,roll_z_log1p_total_w14,roll_z_log1p_total_w30,roll_pct_log1p_total_w30,roll_pct_log1p_total_w90,roll_pct_log1p_total_w365,delta_log1p_total_dod,roll_mean_offset_0_share_w30,roll_std_offset_0_share_w30,roll_z_offset_0_share_w30,spike_w7_z_ge_2,spike_w7_z_ge_3,spike_w14_z_ge_2,spike_w14_z_ge_3,spike_w30_z_ge_2,spike_w30_z_ge_3,is_domain_start_edge,is_rolling_window_warmup,has_full_7d_history,has_full_30d_history,has_full_365d_history
2021-12-03,false,,false,raw_t0_present,full,116281,284,1061,160,440,0,0,118226,11.680361784264736,11.663773554387298,5.652489180268651,6.967909201801884,5.081404364984463,6.089044875446846,0.0,0.0,5,2,true,1.0,0.9835484580379951,0.0024021788777426286,0.008974337286214539,0.0013533402128127485,0.003721685585235058,0.0,0.0,1945,0.016451541962004972,5,104890.28571428571,101317.78571428571,105470.7,25990.43076284222,23479.30355138844,24388.159381354406,11.529321364064614,11.497550526360829,11.535774479194995,0.28214795485492694,0.25588605160223143,0.26124178030341444,0.5353234627477023,0.7144244743284514,0.5534616434699428,0.6,0.5,0.5178082191780822,-0.06431012082697052,0.9754045250755308,0.006560658436209953,1.2413286016409335,false,false,false,false,false,false,false,false,true,true,true
2021-12-04,false,,false,raw_t0_present,full,75838,271,839,531,396,0,0,77875,11.262873097098801,11.236367951187963,5.605802066295998,6.733401891837359,6.2766434893416445,5.983936280687191,0.0,0.0,5,2,true,1.0,0.9738426966292135,0.003479935794542536,0.010773675762439807,0.006818619582664527,0.005085072231139647,0.0,0.0,2037,0.026157303370786516,5,106104.57142857143,101707.71428571429,104108.2,24190.85110020689,23002.896812320003,24759.657039572285,11.545832340027406,11.502741722050681,11.521710777667819,0.25845309929477633,0.24983677128730306,0.2642822693542413,-1.0948185326494329,-0.9601013642464982,-0.9793985847082096,0.3,0.18888888888888888,0.2136986301369863,-0.41748868716593535,0.9753225097000134,0.006564415318868075,-0.22542953163650337,false,false,false,false,false,false,false,false,true,true,true
2021-12-05,false,,false,raw_t0_present,full,65100,361,619,696,764,0,0,67540,11.120490099870816,11.083695189061785,5.8916442118257715,6.429719478039138,6.546785410760524,6.639875833826536,0.0,0.0,5,2,true,1.0,0.9638732602901984,0.005344980752146876,0.009164939295232455,0.01030500444181226,0.011311815220610009,0.0,0.0,2440,0.0361267397098016,5,106326.57142857143,101919.57142857143,102524.4,23764.697451311702,22645.468212678414,25542.626930762974,11.549157635450308,11.505949399329737,11.50395492920069,0.25178276408081585,0.2441542251371362,0.2728993744331314,-1.702529309916946,-1.5787533442946422,-1.4051510016335147,0.13333333333333333,0.06666666666666667,0.07671232876712329,-0.1423829972279851,0.9746977231039884,0.0067359610060984555,-1.60696637109241,false,false,false,false,false,false,false,false,true,true,true
2021-12-06,false,,false,raw_t0_present,full,107947,459,1035,721,721,0,0,110883,11.616239888809117,11.589404908675448,6.131226489483141,6.943122422819428,6.582025138892826,6.582025138892826,0.0,0.0,5,2,true,1.0,0.9735216399267697,0.004139498390195071,0.009334163036714374,0.006502349323160448,0.006502349323160448,0.0,0.0,2936,0.02647836007323034,5,106549.57142857143,102002.71428571429,103919.3,23804.780387260755,22678.419400996016,24782.063038095475,11.551183036417825,11.506703181026706,11.51974966310291,0.2523356872080673,0.24450187554845196,0.2648453150490204,0.25781867444555456,0.4479994582319852,0.3643267228961454,0.5,0.3888888888888889,0.4054794520547945,0.49574978893830135,0.9749217800858455,0.006574044959688319,-0.2129800096685435,false,false,false,false,false,false,false,false,true,true,true
2021-12-07,false,,false,raw_t0_present,full,119892,558,1086,736,887,0,0,123159,11.721239602038438,11.694354957326324,6.326149473155099,6.99117688712121,6.602587892189336,6.78897174299217,0.0,0.0,5,2,true,1.0,0.9734733149830707,0.0045307285703846244,0.008817869583221689,0.005976014745166817,0.007202072118156205,0.0,0.0,3267,0.026526685016929334,5,106797.28571428571,102010.57142857143,105968.83333333333,23993.647150265184,22686.289664140208,23685.99716562267,11.55320865060669,11.506767005756652,11.54280372559616,0.25384791569122633,0.24456204401837825,0.2504184341854049,0.661935517469979,0.8769659950407857,0.7125508831756647,0.7333333333333333,0.6333333333333333,0.6164383561643836,0.10499971322932034,0.9754887595609,0.005586578199633784,-0.3607654821624864,false,false,false,false,false,false,false,false,true,true,true
2021-12-08,false,,false,raw_t0_present,full,122925,538,1073,682,921,0,0,126139,11.745147680217642,11.719337827288744,6.289715570908998,6.97914527506881,6.52649485957079,6.826545223556594,0.0,0.0,5,2,true,1.0,0.9745201721909956,0.004265136080038688,0.008506488873385709,0.005406733841238634,0.007301469014341322,0.0,0.0,3214,0.025479827809004353,5,107128.71428571429,102595.5,106432.13333333333,24282.246125611236,23227.97766868487,23947.38202916082,11.555860579627321,11.511561514131586,11.546695194129539,0.2560484572050158,0.24879897454869757,0.2526912932416451,0.7392628046134241,0.9388550194379355,0.7853554570173712,0.8333333333333334,0.7555555555555555,0.6904109589041096,0.02390807817920404,0.9756197717154252,0.0055133359594102165,-0.19944359141633844,false,false,false,false,false,false,false,false,true,true,true
2021-12-09,false,,false,raw_t0_present,full,122637,521,764,304,773,0,0,124999,11.736069016284437,11.7169922055197,6.257667587882639,6.639875833826536,5.720311776607412,6.651571873589727,0.0,0.0,5,2,true,1.0,0.9811038488307906,0.004168033344266754,0.0061120488963911715,0.0024320194561556494,0.006184049472395779,0.0,0.0,2362,0.018896151169209355,5,106974.42857142857,104466.28571428571,106254.23333333334,24144.81316181692,23943.170236813065,23782.94108966998,11.554631595511998,11.52835616010157,11.545301538575819,0.2550096945305892,0.25586266313811123,0.25148470656792943,0.7114922478003121,0.811813859964191,0.7585649255259571,0.8,0.6666666666666666,0.6493150684931507,-0.009078663933204112,0.9759111087830069,0.005566018661573614,0.9329361548197924,false,false,false,false,false,false,false,false,true,true,true
2021-12-10,false,,false,raw_t0_present,full,117354,284,597,233,457,0,0,118925,11.68625672992605,11.672958807955641,5.652489180268651,6.393590753950631,5.455321115357702,6.126869184114185,0.0,0.0,5,2,true,1.0,0.9867899936935043,0.0023880597014925373,0.005019970569686777,0.0019592179945343703,0.0038427580407820053,0.0,0.0,1571,0.01321000630649569,5,107074.28571428571,105982.28571428571,105756.26666666666,24200.4838568315,24152.862478639832,23337.13210216763,11.55547373060647,11.542397547335543,11.541357192626196,0.2555033584686652,0.2589520923424015,0.24818408037402354,0.511864110528391,0.5555436192432388,0.5838389677592754,0.6,0.5333333333333333,0.536986301369863,-0.04981228635838697,0.9761010168777365,0.005839388012112209,1.8304960714370062,false,false,false,false,false,false,false,false,true,true,true
2021-12-11,false,,false,raw_t0_present,full,73515,190,434,726,375,0,0,75240,11.228451574129409,11.205258348585364,5.25227342804663,6.075346031088684,6.588926477533519,5.929589143389895,0.0,0.0,5,2,true,1.0,0.97707336523126,0.0025252525252525255,0.005768208399787347,0.009649122807017544,0.004984051036682616,0.0,0.0,1725,0.02292663476874003,5,106697.85714285714,106401.21428571429,103843.7,24744.73709989373,23511.41736452762,23410.899691279967,11.550556370182273,11.54819435510484,11.52246464195959,0.26231370983221325,0.25018716517212725,0.24975963839183304,-1.2279373283954378,-1.2780143248173843,-1.1771840707461403,0.23333333333333334,0.16666666666666666,0.19726027397260273,-0.4578051557966418,0.9758603585601439,0.005635333784970576,0.21525019056567865,false,false,false,false,false,false,false,false,true,true,true
2021-12-12,false,,false,raw_t0_present,full,63840,359,398,622,708,0,0,65927,11.096318516443219,11.06415089616141,5.886104031450156,5.988961416889864,6.434546518787453,6.5638555265321274,0.0,0.0,5,2,true,1.0,0.9683437741744657,0.0054454169005111715,0.006036980296388429,0.00943467774963217,0.010739150879002533,0.0,0.0,2087,0.031656225825534304,5,106467.42857142857,106397.0,102058.26666666666,25173.946253068487,23519.22279589776,24205.494371908742,11.547103286835474,11.548130461142888,11.502642048050697,0.2689927070304096,0.2503112818320345,0.25933774838662105,-1.6758252495718935,-1.8050003235685026,-1.56677357667859,0.06666666666666667,0.03333333333333333,0.06301369863013699,-0.13213305768618966,0.9753563826559138,0.0056079714561019685,-1.2504715004955664,false,false,false,false,false,false,false,false,true,true,true
2021-12-13,false,,false,raw_t0_present,full,103193,389,935,557,855,0,0,105929,11.570533777590542,11.544365990804547,5.966146739123692,6.841615476477592,6.324358962381311,6.752270376141742,0.0,0.0,5,2,true,1.0,0.9741713789424992,0.003672271049476536,0.008826666918407612,0.005258239009147636,0.008071444080468993,0.0,0.0,2736,0.025828621057500778,5,105759.71428571429,106154.64285714286,103074.1,25098.64550604465,23504.24022828203,23684.354523536244,11.540573842375677,11.54587843939675,11.513950116268628,0.26758585577442023,0.24993027919949107,0.25444788671846963,0.1119638223334277,0.09864886428631806,0.22237819323891891,0.4,0.32222222222222224,0.36164383561643837,0.4742152611473234,0.9752804543758701,0.005608085120667168,-0.19776365898650414,false,false,false,false,false,false,false,false,true,true,true
2021-12-14,false,,false,raw_t0_present,full,113479,647,954,643,887,0,0,116610,11.666598888071467,11.639381888922788,6.473890696352274,6.86171134048073,6.467698726104354,6.78897174299217,0.0,0.0,5,2,true,1.0,0.973149815624732,0.005548409227338993,0.008181116542320555,0.005514106851899494,0.007606551753708945,0.0,0.0,3131,0.026850184375267986,5,104824.14285714286,105810.71428571429,104700.6,24455.80550318316,23297.92939438898,22839.894177543367,11.532768026094681,11.542988338350685,11.5320182980614,0.2621795889959743,0.24815066361414254,0.24490998912380452,0.5104549232428671,0.4981270165490592,0.5495104160166995,0.5333333333333333,0.4777777777777778,0.4849315068493151,0.09606511048092514,0.9755862641753694,0.0052060987816826216,-0.4679989091274867,false,false,false,false,false,false,false,false,true,true,true
2021-12-15,false,,false,raw_t0_present,full,117334,473,727,530,903,0,0,119967,11.694980319535638,11.672788370356695,6.161207321695077,6.590301048196686,6.274762021241939,6.806829360392176,0.0,0.0,5,2,true,1.0,0.978052297715205,0.003942750923170538,0.0060599998332874876,0.0044178815841022945,0.007527069944234664,0.0,0.0,2633,0.021947702284794986,5,103942.42857142857,105535.57142857143,105011.86666666667,23657.48501607291,23090.72058613185,22986.6322843237,11.525601260282965,11.540730919955143,11.534719422744958,0.25601985412892464,0.24649021845107003,0.2462877260014523,0.661585640804945,0.6257830454684535,0.6507059827647886,0.6666666666666666,0.5888888888888889,0.5561643835616439,0.028381431464170603,0.9758146393886002,0.005157140867825187,0.4338951337484717,false,false,false,false,false,false,false,false,true,true,true
2021-12-16,false,,false,raw_t0_present,full,115648,462,777,299,835,0,0,118021,11.678626326747864,11.658315020843126,6.137727054086234,6.656726524178391,5.703782474656201,6.728628613084702,0.0,0.0,5,2,true,1.0,0.9798934088001288,0.003914557578735988,0.006583574109692343,0.002533447437320477,0.007075012074122402,0.0,0.0,2373,0.02010659119987121,5,102945.57142857143,104960.0,104806.8,22752.03466254643,22635.189448834204,22836.75168549213,11.51739516177774,11.536013378644869,11.533025664076808,0.24897309377076754,0.24289253818044257,0.24507416613457983,0.6475846949091258,0.5871442127096105,0.5941085711624975,0.6,0.5111111111111111,0.5178082191780822,-0.016353992787774274,0.9760297436519905,0.005189171890401566,0.7445629533461656,false,false,false,false,false,false,false,false,true,true,true
2021-12-17,false,,false,raw_t0_present,full,110614,214,453,216,524,0,0,112021,11.626450559559094,11.613810982744088,5.3706380281276624,6.118097198041348,5.37989735354046,6.263398262591624,0.0,0.0,5,2,true,1.0,0.9874398550271825,0.0019103560939466707,0.004043884628774962,0.0019282098892172003,0.004677694360878764,0.0,0.0,1407,0.012560144972817596,5,101959.28571428571,104516.78571428571,104278.43333333333,22083.713597085414,22415.12922860729,22465.042337363626,11.508851423153889,11.53216257688018,11.528614253966847,0.24317123282122236,0.24084674769782746,0.242042503190138,0.4836062845133642,0.39148538886317014,0.404211261669987,0.5,0.4,0.4273972602739726,-0.052175767188769484,0.9765140584725497,0.0055532569464816234,1.9674574146177457,false,false,false,false,false,false,false,false,true,true,true
2021-12-18,false,,false,raw_t0_present,full,68673,224,252,368,412,0,0,69929,11.155250020697913,11.137125949517815,5.41610040220442,5.53338948872752,5.910796644040527,6.023447592961033,0.0,0.0,5,2,true,1.0,0.9820389251955555,0.0032032490097098484,0.0036036551359235796,0.005262480515951894,0.005891690142859186,0.0,0.0,1256,0.017961074804444508,5,101200.57142857143,103949.21428571429,102277.66666666667,23216.846899447413,23227.49446794126,22770.462731102012,11.498394058377963,11.524475214280116,11.507958317136596,0.25834017366328027,0.251581450317566,0.2466942071010154,-1.3282643299888104,-1.4676169213435155,-1.429738868145605,0.2,0.13333333333333333,0.1178082191780822,-0.4712005388611811,0.976550718779692,0.005587004371919288,0.9823164706023134,false,false,false,false,false,false,false,false,true,true,true
2021-12-19,false,,false,raw_t0_present,full,62719,377,363,566,791,0,0,64816,11.079323193612769,11.04643565502429,5.934894195619588,5.8971538676367405,6.340359303727752,6.674561391814426,0.0,0.0,5,2,true,1.0,0.9676468773142434,0.005816465070352999,0.005600469019995063,0.008732411750185139,0.012203776845223401,0.0,0.0,2097,0.0323531226857566,5,101041.85714285714,103754.64285714286,100547.63333333333,23500.240228762,23564.905544562997,23592.383983678574,11.495966155116468,11.52153472097597,11.48835188865616,0.26279023867064333,0.25685183362851466,0.25674487277543545,-1.5854582864696147,-1.7216599979689926,-1.5931328661863957,0.06666666666666667,0.03333333333333333,0.049315068493150684,-0.07592682708514431,0.9760803047524542,0.005725726368532309,-1.4729008854771055,false,false,false,false,false,false,false,false,true,true,true
2021-12-20,false,,false,raw_t0_present,full,92127,393,537,491,871,0,0,94419,11.455508194100277,11.430934193411902,5.976350909297934,6.2878585601617845,6.198478716492308,6.77078942390898,0.0,0.0,5,2,true,1.0,0.9757252247958568,0.004162297842595241,0.005687414609347695,0.00520022453107955,0.00922483822112075,0.0,0.0,2292,0.024274775204143235,5,99397.57142857143,102578.64285714286,101281.06666666667,23503.97160663947,23592.601743268664,23022.81514428277,11.479533928903574,11.510053885639623,11.497195616544806,0.26094017421732635,0.2558834375580729,0.25061686674301664,-0.09207372868267971,-0.21316616682924885,-0.16633925316477258,0.3333333333333333,0.2777777777777778,0.3095890410958904,0.37618500048750825,0.9761517060444416,0.005706837600420556,-0.07473162519174702,false,false,false,false,false,false,false,false,true,true,true
2021-12-21,false,,false,raw_t0_present,full,104061,463,625,600,889,0,0,106638,11.577204577464286,11.552742154340551,6.139884552226255,6.439350371100098,6.398594934535208,6.7912214627261855,0.0,0.0,5,2,true,1.0,0.9758341304225511,0.0043417918565614505,0.005860950130347531,0.005626512125133629,0.008336615465406328,0.0,0.0,2577,0.02416586957744894,5,97973.0,101398.57142857143,102683.2,22570.52048580183,22886.631068122537,21966.87094381148,11.466763313102549,11.499765669598613,11.513916348528149,0.25230381268411123,0.24955657323253158,0.23793015708758103,0.4377312541844622,0.310306023450311,0.2659949865575111,0.43333333333333335,0.34444444444444444,0.36712328767123287,0.12169638336400901,0.9765009245833303,0.005331755330094016,-0.12506090761809885,false,false,false,false,false,false,false,false,true,true,true
2021-12-22,false,,false,raw_t0_present,full,100330,374,640,524,859,0,0,102727,11.539839997511109,11.51622999897853,5.926926025970411,6.46302945692067,6.263398262591624,6.756932389247553,0.0,0.0,5,2,true,1.0,0.9766663097335657,0.003640717630223797,0.006230105035677086,0.005100898497960614,0.00836196910257284,0.0,0.0,2397,0.023333690266434337,5,95510.14285714286,99726.28571428571,102450.13333333333,20627.551126495615,21767.82527715397,21926.70312456124,11.444600409956186,11.485100835119573,11.511721450276802,0.23514609757105515,0.23987225760718275,0.2373574124235889,0.4050230411591001,0.2282013057182199,0.11846500577840133,0.4,0.32222222222222224,0.34794520547945207,-0.03736457995317721,0.9766217942101822,0.00529154638292478,0.008412573596088465,false,false,false,false,false,false,false,false,true,true,true
2021-12-23,false,,false,raw_t0_present,full,96429,300,634,325,645,0,0,98333,11.496125126291883,11.47657263550443,5.707110264748875,6.453624998892692,5.786897381366708,6.470799503782602,0.0,0.0,5,2,true,1.0,0.9806372224990593,0.0030508577995179646,0.006447479482981298,0.0033050959494777946,0.006559344268963624,0.0,0.0,1904,0.019362777500940682,5,92697.57142857143,97821.57142857143,101626.26666666666,18252.08261959114,20517.041456065006,21587.754972530678,11.418528809891047,11.46796198583439,11.504247419292556,0.21404465716720975,0.22888143461954893,0.2340690202401807,0.36252395844769175,0.12304685394997339,-0.03470041867282747,0.36666666666666664,0.3111111111111111,0.32602739726027397,-0.043714871219226126,0.9767646721399195,0.0053416105016942435,0.7249780488321854,false,false,false,false,false,false,false,false,true,true,true
2021-12-24,false,,false,raw_t0_present,full,71661,93,532,205,303,0,0,72794,11.195402550507426,11.179715900042464,4.543294782270004,6.278521424165844,5.327876168789581,5.717027701406222,0.0,0.0,5,2,true,1.0,0.9844355304008572,0.0012775778223479957,0.007308294639668105,0.002816166167541281,0.004162430969585405,0.0,0.0,1133,0.015564469599142787,5,87093.71428571429,94526.5,100121.06666666667,17329.00208431216,20571.370257453214,21981.003003272737,11.356950522883666,11.432900973018775,11.488160018877185,0.20611540747727206,0.230459983225531,0.23826118706569815,-0.7837743638551334,-1.030540830504748,-1.2287249634537998,0.23333333333333334,0.16666666666666666,0.1643835616438356,-0.30072257578445694,0.976962826954327,0.005515294008998904,1.3549057283868284,false,false,false,false,false,false,false,false,true,true,true
2021-12-25,false,,false,raw_t0_present,full,43595,110,298,415,284,0,0,44702,10.70779589244357,10.682720682009203,4.709530201312334,5.700443573390687,6.030685260261263,5.652489180268651,0.0,0.0,5,2,true,1.0,0.9752360073374793,0.0024607400116325893,0.006666368395150105,0.009283700952977496,0.0063531833027605025,0.0,0.0,1107,0.024763992662520693,5,83489.85714285714,92345.21428571429,98317.53333333334,23141.88626299775,24091.58196478459,24200.126196213187,11.293028504561617,11.395711281469788,11.461721749535148,0.3180717523485367,0.29807952568873625,0.27755823759023285,-1.8399389691064432,-2.307825025676403,-2.7162798828713535,0.03333333333333333,0.011111111111111112,0.0027397260273972603,-0.4876066580638554,0.9768744803336085,0.005521214028837419,-0.29675955099211904,false,false,false,false,false,false,false,false,true,true,true
2021-12-26,false,,false,raw_t0_present,full,49569,233,341,530,398,0,0,51071,10.84099168080948,10.811141091014619,5.455321115357702,5.834810737062605,6.274762021241939,5.988961416889864,0.0,0.0,5,2,true,1.0,0.9705899629926964,0.004562276047071724,0.006676979107516986,0.010377709463296195,0.0077930723894186526,0.0,0.0,1502,0.029410037007303557,5,81526.28571428571,91284.07142857143,96763.2,25457.68210000199,25623.202467428095,25692.554513066556,11.258981145589718,11.377473650353094,11.440098895273787,0.35533331989881,0.3244509561393598,0.2996904467609852,-1.1763306207795843,-1.6535071307146376,-1.9990867941883954,0.06666666666666667,0.022222222222222223,0.010958904109589041,0.13319578836591006,0.9764632289900022,0.005514284170106646,-1.065100349587563,false,false,false,false,false,false,false,false,true,true,true
2021-12-27,false,,false,raw_t0_present,full,72101,204,778,409,489,0,0,73981,11.211577099354628,11.185837062139354,5.3230099791384085,6.658011045870748,6.016157159698354,6.194405391104672,0.0,0.0,5,2,true,1.0,0.9745880699098417,0.002757464754463984,0.010516213622416566,0.005528446493018478,0.006609805220259256,0.0,0.0,1880,0.025411930090158283,5,78606.57142857143,89002.07142857143,96916.73333333334,24898.45243421863,25641.234179057657,25536.533213165927,11.22413384634034,11.351833887621959,11.442241589740297,0.34464825845350827,0.32219623583966095,0.297748311292708,-0.036433513524938545,-0.4353147947300331,-0.7746962170304609,0.3,0.2111111111111111,0.1863013698630137,0.37058541854514715,0.9763993478368467,0.00552487996813889,-0.3278402313625502,false,false,false,false,false,false,false,false,true,true,true
2021-12-28,false,,false,raw_t0_present,full,80568,321,750,506,540,0,0,82685,11.3228055801032,11.296869239126636,5.7745515455444085,6.621405651764134,6.2285110035911835,6.293419278846481,0.0,0.0,5,2,true,1.0,0.9743968071597024,0.0038822035435689666,0.009070569027030295,0.00611961057023644,0.0065308096994618125,0.0,0.0,2117,0.025603192840297516,5,75184.71428571429,86578.85714285714,97473.36666666667,21865.141395337356,24404.677514636543,25015.759223948702,11.187791132431613,11.32727722276708,11.449761341346719,0.3131895464990883,0.30919978693724637,0.2915175220501414,0.43109500039452914,-0.014461984945634993,-0.4354995897011022,0.36666666666666664,0.3,0.26575342465753427,0.11122848074857217,0.9765395531921442,0.005414148552289067,-0.39576786852955137,false,false,false,false,false,false,false,false,true,true,true
2021-12-29,false,,false,raw_t0_present,full,85277,283,759,498,608,0,0,87425,11.37854800024191,11.353671786967066,5.648974238161206,6.633318433280377,6.212606095751519,6.411818267709897,0.0,0.0,5,2,true,1.0,0.9754303688876179,0.003237060337432085,0.008681727194738347,0.005696311123820417,0.0069545324563911924,0.0,0.0,2148,0.024569631112382043,5,72998.71428571429,84254.42857142857,96743.46666666666,19262.67275253952,22451.57869972377,24977.545100009098,11.164749418536013,11.304674914246101,11.442310871953566,0.28788292972900603,0.29130074750881163,0.29034474418006856,0.7426580725267468,0.25359731009126213,-0.2196109038988192,0.4,0.32222222222222224,0.29315068493150687,0.05574242013871,0.9765285760748614,0.005416117735142193,-0.20276649086076123,false,false,false,false,false,false,false,false,true,true,true
2021-12-30,false,,false,raw_t0_present,full,88519,244,567,279,511,0,0,90120,11.40890849080064,11.390983794164987,5.501258210544727,6.342121418721152,5.634789603169249,6.238324625039508,0.0,0.0,5,2,true,1.0,0.9822347980470484,0.002707501109631602,0.006291611185086551,0.0030958721704394143,0.0056702174877940525,0.0,0.0,1601,0.01776520195295162,5,71825.42857142857,82261.5,95699.96666666666,17644.54384842656,20365.077388472197,24561.309967989862,11.152289899180122,11.285409354535584,11.43237247822304,0.27263424916191764,0.27301146016877925,0.2860408911927455,0.9412558855293032,0.4523587991094083,-0.08203018570023346,0.43333333333333335,0.3333333333333333,0.29863013698630136,0.03036049055872958,0.9767585837209702,0.0055093770168086476,0.9939806822750872,false,false,false,false,false,false,false,false,true,true,true
2021-12-31,false,,false,raw_t0_present,full,73182,156,624,265,332,0,0,74559,11.219359449359473,11.200718432540258,5.056245805348308,6.437751649736401,5.583496308781699,5.808142489980444,0.0,0.0,5,2,true,1.0,0.9815314046593973,0.0020923027401118575,0.00836921096044743,0.0035542322187797582,0.004452849421263698,0.0,0.0,1377,0.018468595340602745,5,72077.57142857143,79585.64285714286,94057.96666666666,17673.279339699457,18532.778875890075,24261.403993946256,11.155712313301844,11.256331418092755,11.41546498729925,0.2734148972789469,0.2549772935601576,0.2830255551298993,0.23278591141540403,-0.14500102427575007,-0.6928898623651545,0.3,0.2222222222222222,0.2,-0.18954904144116647,0.976928788345872,0.005577180874826674,0.8252585700240982,false,false,false,false,false,false,false,false,true,true,true
2022-01-01,false,,false,raw_t0_present,right_truncated_2022_seal,48853,164,493,339,0,0,0,49849,10.816773775389985,10.796591537434947,5.10594547390058,6.202535517187923,5.8289456176102075,0.0,0.0,0.0,4,3,true,0.8,0.9800196593713013,0.0032899356055286965,0.00988986739954663,0.006800537623623343,0.0,0.0,0.0,996,0.01998034062869867,4,72812.85714285714,78151.35714285714,91516.96666666666,16406.15624726047,20052.33024481825,24778.495763649484,11.17128058229419,11.232154543427901,11.384535049642524,0.24531878978713928,0.28010775915511504,0.2962032516313497,-1.445086237429292,-1.4829320304829243,-1.9167962239630214,0.06666666666666667,0.022222222222222223,0.00821917808219178,-0.4025856739694884,0.9768602859608262,0.005524164565311992,0.5719187712679383,false,false,false,false,false,false,false,false,true,true,true
2022-01-02,false,,false,raw_t0_present,right_truncated_2022_seal,48382,289,524,556,0,0,0,49751,10.814805942783725,10.7869037913362,5.66988092298052,6.263398262591624,6.322565239927284,0.0,0.0,0.0,4,3,true,0.8,0.9724829651665293,0.0058089284637494725,0.010532451609012883,0.011175654760708328,0.0,0.0,0.0,1369,0.027517034833470684,4,72624.28571428571,77075.28571428571,89234.46666666666,16702.61339545687,21194.674307217156,25379.852883643794,11.167539762576224,11.21326045408297,11.355683188259825,0.2513209454664041,0.2994622434154772,0.3083023327593051,-1.4035193888750188,-1.3305667744778946,-1.7543728606762394,0.06666666666666667,0.022222222222222223,0.00821917808219178,-0.0019678326062599893,0.976491436198444,0.005430829038702737,-0.7380956025955497,false,false,false,false,false,false,false,false,true,true,true
2022-01-03,false,,false,raw_t0_present,right_truncated_2022_seal,75887,382,1236,732,0,0,0,78237,11.267510742009788,11.237013848117362,5.948034989180646,7.1204443723924875,6.597145701886651,0.0,0.0,0.0,4,3,true,0.8,0.9699630609558137,0.004882600304203893,0.01579815176962307,0.009356186970359294,0.0,0.0,0.0,2350,0.030036939044186254,4,73232.28571428571,75919.42857142857,89246.53333333334,16837.15140905458,20609.232287848703,25374.351332946742,11.175530282955531,11.199832064647936,11.355837776423524,0.2538310713078058,0.291882995684359,0.3082553505697462,0.3623687934670457,0.23186920225746951,-0.28653852804332913,0.43333333333333335,0.3111111111111111,0.23013698630136986,0.45270479922606377,0.9763621150093307,0.005541148145326673,-1.1548245752847812,false,false,false,false,false,false,false,false,true,true,true
2022-01-04,false,,false,raw_t0_present,right_truncated_2022_seal,94532,326,1382,848,0,0,0,97088,11.48338336258924,11.456704258872694,5.7899601708972535,7.232010331664759,6.744059186311348,0.0,0.0,0.0,4,3,true,0.8,0.9736733684904416,0.0033577785102175345,0.014234508899143045,0.00873434410019776,0.0,0.0,0.0,2556,0.02632663150955834,4,75289.85714285714,75237.28571428571,90231.46666666666,18934.290325830996,19649.99362469488,25074.431035912115,11.198469966167822,11.19313054929972,11.367934218514137,0.2756752856159075,0.28350911829444,0.30581203962708664,1.03351084151367,1.023786518880413,0.3775166740193904,0.5666666666666667,0.3888888888888889,0.3315068493150685,0.2158726205794519,0.9766887852826721,0.005046274904384339,-0.5975530167035928,false,false,false,false,false,false,false,false,true,true,true
2022-01-05,false,,false,raw_t0_present,right_truncated_2022_seal,101820,397,1080,721,0,0,0,104018,11.552328853744994,11.530971648661291,5.986452005284438,6.985641817639208,6.582025138892826,0.0,0.0,0.0,4,3,true,0.8,0.9788690418965948,0.0038166471187679055,0.010382818358361053,0.006931492626276221,0.0,0.0,0.0,2198,0.02113095810340518,4,77660.28571428571,75329.5,90002.63333333333,21562.916003440456,19791.442046228738,24910.25089712007,11.22329580238255,11.194022610459282,11.365803850678667,0.30123494085500635,0.28470109854195136,0.30424120566063884,1.0922804984990693,1.2585348111430452,0.6130826449405531,0.6666666666666666,0.4444444444444444,0.3643835616438356,0.06894549115575366,0.9768670320149996,0.005024942525584961,0.39841448362878756,false,false,false,false,false,false,false,false,true,true,true
